PNODE_ID,AS_ID_1,AS_ID_2,AS_ID_extra_count,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Derived_Zone
SANTEE_1_N001,AS_SP15,AS_SP26,0,LOAD,SANTEE_1_LD40,22734_SANTEE  _138_LD40,24M3_DB127,2024-03-20T00:00:00,4069,SP15
SANTEE_1_N003,AS_SP15,AS_SP26,0,LOAD,SANTEE_1_LD41,22734_SANTEE  _138_LD41,24M3_DB127,2024-03-20T00:00:00,4070,SP15
SANTEE_1_N004,AS_SP15,AS_SP26,0,LOAD,SANTEE_1_LD43,22734_SANTEE  _138_LD43,24M3_DB127,2024-03-20T00:00:00,4071,SP15
SANTFG_7_UNITS-APND,AS_NP15,AS_NP26,0,GEN,SANTFG_7_UNITS,,24M3_DB127,2024-03-20T00:00:00,4074,NP15
SANTIAGO_6_LN001,AS_SP15,AS_SP26,0,LOAD,SANTGO_6_LD-A,24133_SANTIAGO_66.0_LDA,24M3_DB127,2024-03-20T00:00:00,4077,SP15
SANTIAGO_6_LN002,AS_SP15,AS_SP26,0,LOAD,SANTGO_6_LD-C,24133_SANTIAGO_66.0_LDC,24M3_DB127,2024-03-20T00:00:00,4078,SP15
SANTIAGO_6_N025,AS_SP15,AS_SP26,0,GEN,SANTGO_2_LNDFL1,24133_SANTIAGO_66.0_GULF,24M3_DB127,2024-03-20T00:00:00,4075,SP15
SANTIAGO_6_N026,AS_SP15,AS_SP26,0,GEN,SANTGO_2_MABBT1,24133_SANTIAGO_66.0_GUB1,24M3_DB127,2024-03-20T00:00:00,4076,SP15
SANTYSBL_6_1N001,AS_SP15,AS_SP26,0,LOAD,SNTABL_6_LD31,22736_SANTYSBL_69.0_LD1,24M3_DB127,2024-03-20T00:00:00,4824,SP15
SANWIND_1_N001,AS_SP15,AS_SP26,0,GEN,SANWD_1_QF,25646_SANWIND _115_GUQF,24M3_DB127,2024-03-20T00:00:00,4079,SP15
SANYSDRO_6_N001,AS_SP15,AS_SP26,0,LOAD,SYDRO_6_LD31,22740_SANYSDRO_69.0_LD31,24M3_DB127,2024-03-20T00:00:00,5015,SP15
SANYSDRO_6_N004,AS_SP15,AS_SP26,0,LOAD,SYDRO_6_LD32,22740_SANYSDRO_69.0_LD32,24M3_DB127,2024-03-20T00:00:00,5016,SP15
SANYSDRO_6_N013,AS_SP15,AS_SP26,0,GEN,SYDRO_6_FCELL,22740_SANYSDRO_69.0_GUM1,24M3_DB127,2024-03-20T00:00:00,5014,SP15
SARATOGA_2_N001,AS_NP15,AS_NP26,0,LOAD,SARTOG_2_LD1,30720_SARATOGA_230_LD1,24M3_DB127,2024-03-20T00:00:00,4080,NP15
SARATOGA_2_N006,AS_NP15,AS_NP26,0,LOAD,SARTOG_2_LD3,30720_SARATOGA_230_LD3,24M3_DB127,2024-03-20T00:00:00,4082,NP15
SARATOGA_2_N011,AS_NP15,AS_NP26,0,LOAD,SARTOG_2_LD2,30720_SARATOGA_230_LD2,24M3_DB127,2024-03-20T00:00:00,4081,NP15
SAUGUS_6_N001,AS_SP15,AS_SP26,0,LOAD,SAUGUS_6_LD1,24135_SAUGUS  _66.0_LD1,24M3_DB127,2024-03-20T00:00:00,4085,SP15
SAUGUS_6_N008,AS_SP15,AS_SP26,0,GEN,SAUGUS_6_QF,24135_SAUGUS  _66.0_GUQF,24M3_DB127,2024-03-20T00:00:00,4088,SP15
SAUGUS_6_N009,AS_SP15,AS_SP26,0,GEN,SAUGUS_6_MWDFTH,24135_SAUGUS  _66.0_GUMW,24M3_DB127,2024-03-20T00:00:00,4086,SP15
SAUGUS_6_N010,AS_SP15,AS_SP26,0,GEN,SAUGUS_7_LOPEZ,24135_SAUGUS  _66.0_GULP,24M3_DB127,2024-03-20T00:00:00,4090,SP15
SAUGUS_6_N012,AS_SP15,AS_SP26,0,GEN,SAUGUS_7_CHIQCN,24135_SAUGUS  _66.0_GUCC,24M3_DB127,2024-03-20T00:00:00,4089,SP15
SAUGUS_6_N015,AS_SP15,AS_SP26,0,GEN,SAUGUS_6_CREST,24135_SAUGUS  _66.0_GU1,24M3_DB127,2024-03-20T00:00:00,4084,SP15
SAUSALTO_6_N001,AS_NP15,AS_NP26,0,LOAD,SAUSLT_6_LD1,32688_SAUSALTO_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,4091,NP15
SAUSALTO_6_N002,AS_NP15,AS_NP26,0,LOAD,SAUSLT_6_LD2,32688_SAUSALTO_60.0_LD2,24M3_DB127,2024-03-20T00:00:00,4092,NP15
SAXONCRK_6_N001,AS_NP15,AS_NP26,0,LOAD,SAXCRK_6_LD1,34246_SAXONCRK_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,4093,NP15
SBEBT3_7_NBT3,AS_SP15,AS_SP26,0,GEN,STANTN_2_SBEBT3,25670_SBEBT3_13.8_1,24M3_DB127,2024-03-20T00:00:00,4915,SP15
SBEBT4_7_NBT4,AS_SP15,AS_SP26,0,GEN,STANTN_2_SBEBT4,25671_SBEBT4_13.8_1,24M3_DB127,2024-03-20T00:00:00,4916,SP15
SBERDO_2_PSP3-APND,AS_SP15,AS_SP26,0,GEN,SBERDO_2_PSP3,,24M3_DB127,2024-03-20T00:00:00,4095,SP15
SBERDO_2_PSP4-APND,AS_SP15,AS_SP26,0,GEN,SBERDO_2_PSP4,,24M3_DB127,2024-03-20T00:00:00,4096,SP15
SCARLT_7_CN1,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SSASR1,GN-SSASR1_GU,24M3_DB127,2024-03-20T00:00:00,4123,NP15
SCARLT_7_CN2,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SSBSR1,GN-SSBSR1_GU,24M3_DB127,2024-03-20T00:00:00,4125,NP15
SCARLT_7_N001,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SSABT1,GN-SSABT1_GU,24M3_DB127,2024-03-20T00:00:00,4122,NP15
SCARLT_7_N002,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SSBBT1,GN-SSBBT1_GU,24M3_DB127,2024-03-20T00:00:00,4124,NP15
SCARLT_7_N005,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SS2SR1,366201_34.5_GUS1,24M3_DB127,2024-03-20T00:00:00,4121,NP15
SCARLT_7_N010,AS_NP15,AS_NP26,0,GEN,SCARLT_2_SS2BT1,366201_34.5_GUB1,24M3_DB127,2024-03-20T00:00:00,4120,NP15
SCEC_1_DERP01-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_DERP01,,24M3_DB127,2024-03-20T00:00:00,4126,SP15
SCEC_1_PDRP05-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP05,,24M3_DB127,2024-03-20T00:00:00,4127,SP15
SCEC_1_PDRP06-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP06,,24M3_DB127,2024-03-20T00:00:00,4128,SP15
SCEC_1_PDRP07-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP07,,24M3_DB127,2024-03-20T00:00:00,4129,SP15
SCEC_1_PDRP08-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP08,,24M3_DB127,2024-03-20T00:00:00,4130,SP15
SCEC_1_PDRP09-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP09,,24M3_DB127,2024-03-20T00:00:00,4131,SP15
SCEC_1_PDRP10-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP10,,24M3_DB127,2024-03-20T00:00:00,4132,SP15
SCEC_1_PDRP100-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP100,,24M3_DB127,2024-03-20T00:00:00,4133,SP15
SCEC_1_PDRP101-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP101,,24M3_DB127,2024-03-20T00:00:00,4134,SP15
SCEC_1_PDRP102-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP102,,24M3_DB127,2024-03-20T00:00:00,4135,SP15
SCEC_1_PDRP103-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP103,,24M3_DB127,2024-03-20T00:00:00,4136,SP15
SCEC_1_PDRP104-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP104,,24M3_DB127,2024-03-20T00:00:00,4137,SP15
SCEC_1_PDRP105-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP105,,24M3_DB127,2024-03-20T00:00:00,4138,SP15
SCEC_1_PDRP106-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP106,,24M3_DB127,2024-03-20T00:00:00,4139,SP15
SCEC_1_PDRP107-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP107,,24M3_DB127,2024-03-20T00:00:00,4140,SP15
SCEC_1_PDRP108-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP108,,24M3_DB127,2024-03-20T00:00:00,4141,SP15
SCEC_1_PDRP109-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP109,,24M3_DB127,2024-03-20T00:00:00,4142,SP15
SCEC_1_PDRP11-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP11,,24M3_DB127,2024-03-20T00:00:00,4143,SP15
SCEC_1_PDRP110-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP110,,24M3_DB127,2024-03-20T00:00:00,4144,SP15
SCEC_1_PDRP111-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP111,,24M3_DB127,2024-03-20T00:00:00,4145,SP15
SCEC_1_PDRP113-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP113,,24M3_DB127,2024-03-20T00:00:00,4146,SP15
SCEC_1_PDRP114-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP114,,24M3_DB127,2024-03-20T00:00:00,4147,SP15
SCEC_1_PDRP115-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP115,,24M3_DB127,2024-03-20T00:00:00,4148,SP15
SCEC_1_PDRP116-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP116,,24M3_DB127,2024-03-20T00:00:00,4149,SP15
SCEC_1_PDRP117-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP117,,24M3_DB127,2024-03-20T00:00:00,4150,SP15
SCEC_1_PDRP118-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP118,,24M3_DB127,2024-03-20T00:00:00,4151,SP15
SCEC_1_PDRP119-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP119,,24M3_DB127,2024-03-20T00:00:00,4152,SP15
SCEC_1_PDRP12-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP12,,24M3_DB127,2024-03-20T00:00:00,4153,SP15
SCEC_1_PDRP120-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP120,,24M3_DB127,2024-03-20T00:00:00,4154,SP15
SCEC_1_PDRP121-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP121,,24M3_DB127,2024-03-20T00:00:00,4155,SP15
SCEC_1_PDRP122-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP122,,24M3_DB127,2024-03-20T00:00:00,4156,SP15
SCEC_1_PDRP124-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP124,,24M3_DB127,2024-03-20T00:00:00,4157,SP15
SCEC_1_PDRP125-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP125,,24M3_DB127,2024-03-20T00:00:00,4158,SP15
SCEC_1_PDRP126-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP126,,24M3_DB127,2024-03-20T00:00:00,4159,SP15
SCEC_1_PDRP127-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP127,,24M3_DB127,2024-03-20T00:00:00,4160,SP15
SCEC_1_PDRP128-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP128,,24M3_DB127,2024-03-20T00:00:00,4161,SP15
SCEC_1_PDRP129-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP129,,24M3_DB127,2024-03-20T00:00:00,4162,SP15
SCEC_1_PDRP13-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP13,,24M3_DB127,2024-03-20T00:00:00,4163,SP15
SCEC_1_PDRP130-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP130,,24M3_DB127,2024-03-20T00:00:00,4164,SP15
SCEC_1_PDRP131-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP131,,24M3_DB127,2024-03-20T00:00:00,4165,SP15
SCEC_1_PDRP132-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP132,,24M3_DB127,2024-03-20T00:00:00,4166,SP15
SCEC_1_PDRP133-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP133,,24M3_DB127,2024-03-20T00:00:00,4167,SP15
SCEC_1_PDRP134-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP134,,24M3_DB127,2024-03-20T00:00:00,4168,SP15
SCEC_1_PDRP135-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP135,,24M3_DB127,2024-03-20T00:00:00,4169,SP15
SCEC_1_PDRP136-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP136,,24M3_DB127,2024-03-20T00:00:00,4170,SP15
SCEC_1_PDRP137-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP137,,24M3_DB127,2024-03-20T00:00:00,4171,SP15
SCEC_1_PDRP138-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP138,,24M3_DB127,2024-03-20T00:00:00,4172,SP15
SCEC_1_PDRP139-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP139,,24M3_DB127,2024-03-20T00:00:00,4173,SP15
SCEC_1_PDRP14-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP14,,24M3_DB127,2024-03-20T00:00:00,4174,SP15
SCEC_1_PDRP140-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP140,,24M3_DB127,2024-03-20T00:00:00,4175,SP15
SCEC_1_PDRP141-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP141,,24M3_DB127,2024-03-20T00:00:00,4176,SP15
SCEC_1_PDRP142-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP142,,24M3_DB127,2024-03-20T00:00:00,4177,SP15
SCEC_1_PDRP143-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP143,,24M3_DB127,2024-03-20T00:00:00,4178,SP15
SCEC_1_PDRP144-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP144,,24M3_DB127,2024-03-20T00:00:00,4179,SP15
SCEC_1_PDRP145-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP145,,24M3_DB127,2024-03-20T00:00:00,4180,SP15
SCEC_1_PDRP146-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP146,,24M3_DB127,2024-03-20T00:00:00,4181,SP15
SCEC_1_PDRP147-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP147,,24M3_DB127,2024-03-20T00:00:00,4182,SP15
SCEC_1_PDRP148-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP148,,24M3_DB127,2024-03-20T00:00:00,4183,SP15
SCEC_1_PDRP149-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP149,,24M3_DB127,2024-03-20T00:00:00,4184,SP15
SCEC_1_PDRP150-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP150,,24M3_DB127,2024-03-20T00:00:00,4185,SP15
SCEC_1_PDRP151-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP151,,24M3_DB127,2024-03-20T00:00:00,4186,SP15
SCEC_1_PDRP152-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP152,,24M3_DB127,2024-03-20T00:00:00,4187,SP15
SCEC_1_PDRP153-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP153,,24M3_DB127,2024-03-20T00:00:00,4188,SP15
SCEC_1_PDRP154-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP154,,24M3_DB127,2024-03-20T00:00:00,4189,SP15
SCEC_1_PDRP155-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP155,,24M3_DB127,2024-03-20T00:00:00,4190,SP15
SCEC_1_PDRP156-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP156,,24M3_DB127,2024-03-20T00:00:00,4191,SP15
SCEC_1_PDRP157-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP157,,24M3_DB127,2024-03-20T00:00:00,4192,SP15
SCEC_1_PDRP158-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP158,,24M3_DB127,2024-03-20T00:00:00,4193,SP15
SCEC_1_PDRP159-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP159,,24M3_DB127,2024-03-20T00:00:00,4194,SP15
SCEC_1_PDRP16-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP16,,24M3_DB127,2024-03-20T00:00:00,4195,SP15
SCEC_1_PDRP160-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP160,,24M3_DB127,2024-03-20T00:00:00,4196,SP15
SCEC_1_PDRP161-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP161,,24M3_DB127,2024-03-20T00:00:00,4197,SP15
SCEC_1_PDRP162-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP162,,24M3_DB127,2024-03-20T00:00:00,4198,SP15
SCEC_1_PDRP163-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP163,,24M3_DB127,2024-03-20T00:00:00,4199,SP15
SCEC_1_PDRP171-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP171,,24M3_DB127,2024-03-20T00:00:00,4200,SP15
SCEC_1_PDRP173-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP173,,24M3_DB127,2024-03-20T00:00:00,4201,SP15
SCEC_1_PDRP175-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP175,,24M3_DB127,2024-03-20T00:00:00,4202,SP15
SCEC_1_PDRP176-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP176,,24M3_DB127,2024-03-20T00:00:00,4203,SP15
SCEC_1_PDRP178-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP178,,24M3_DB127,2024-03-20T00:00:00,4204,SP15
SCEC_1_PDRP179-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP179,,24M3_DB127,2024-03-20T00:00:00,4205,SP15
SCEC_1_PDRP18-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP18,,24M3_DB127,2024-03-20T00:00:00,4206,SP15
SCEC_1_PDRP181-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP181,,24M3_DB127,2024-03-20T00:00:00,4207,SP15
SCEC_1_PDRP183-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP183,,24M3_DB127,2024-03-20T00:00:00,4208,SP15
SCEC_1_PDRP185-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP185,,24M3_DB127,2024-03-20T00:00:00,4209,SP15
SCEC_1_PDRP187-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP187,,24M3_DB127,2024-03-20T00:00:00,4210,SP15
SCEC_1_PDRP188-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP188,,24M3_DB127,2024-03-20T00:00:00,4211,SP15
SCEC_1_PDRP189-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP189,,24M3_DB127,2024-03-20T00:00:00,4212,SP15
SCEC_1_PDRP19-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP19,,24M3_DB127,2024-03-20T00:00:00,4213,SP15
SCEC_1_PDRP190-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP190,,24M3_DB127,2024-03-20T00:00:00,4214,SP15
SCEC_1_PDRP191-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP191,,24M3_DB127,2024-03-20T00:00:00,4215,SP15
SCEC_1_PDRP192-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP192,,24M3_DB127,2024-03-20T00:00:00,4216,SP15
SCEC_1_PDRP196-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP196,,24M3_DB127,2024-03-20T00:00:00,4217,SP15
SCEC_1_PDRP20-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP20,,24M3_DB127,2024-03-20T00:00:00,4218,SP15
SCEC_1_PDRP30-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP30,,24M3_DB127,2024-03-20T00:00:00,4219,SP15
SCEC_1_PDRP31-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP31,,24M3_DB127,2024-03-20T00:00:00,4220,SP15
SCEC_1_PDRP32-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP32,,24M3_DB127,2024-03-20T00:00:00,4221,SP15
SCEC_1_PDRP38-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP38,,24M3_DB127,2024-03-20T00:00:00,4222,SP15
SCEC_1_PDRP42-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP42,,24M3_DB127,2024-03-20T00:00:00,4223,SP15
SCEC_1_PDRP48-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP48,,24M3_DB127,2024-03-20T00:00:00,4224,SP15
SCEC_1_PDRP49-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP49,,24M3_DB127,2024-03-20T00:00:00,4225,SP15
SCEC_1_PDRP50-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP50,,24M3_DB127,2024-03-20T00:00:00,4226,SP15
SCEC_1_PDRP51-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP51,,24M3_DB127,2024-03-20T00:00:00,4227,SP15
SCEC_1_PDRP52-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP52,,24M3_DB127,2024-03-20T00:00:00,4228,SP15
SCEC_1_PDRP53-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP53,,24M3_DB127,2024-03-20T00:00:00,4229,SP15
SCEC_1_PDRP54-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP54,,24M3_DB127,2024-03-20T00:00:00,4230,SP15
SCEC_1_PDRP55-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP55,,24M3_DB127,2024-03-20T00:00:00,4231,SP15
SCEC_1_PDRP56-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP56,,24M3_DB127,2024-03-20T00:00:00,4232,SP15
SCEC_1_PDRP60-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP60,,24M3_DB127,2024-03-20T00:00:00,4233,SP15
SCEC_1_PDRP61-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP61,,24M3_DB127,2024-03-20T00:00:00,4234,SP15
SCEC_1_PDRP62-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP62,,24M3_DB127,2024-03-20T00:00:00,4235,SP15
SCEC_1_PDRP63-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP63,,24M3_DB127,2024-03-20T00:00:00,4236,SP15
SCEC_1_PDRP64-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP64,,24M3_DB127,2024-03-20T00:00:00,4237,SP15
SCEC_1_PDRP65-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP65,,24M3_DB127,2024-03-20T00:00:00,4238,SP15
SCEC_1_PDRP66-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP66,,24M3_DB127,2024-03-20T00:00:00,4239,SP15
SCEC_1_PDRP67-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP67,,24M3_DB127,2024-03-20T00:00:00,4240,SP15
SCEC_1_PDRP68-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP68,,24M3_DB127,2024-03-20T00:00:00,4241,SP15
SCEC_1_PDRP69-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP69,,24M3_DB127,2024-03-20T00:00:00,4242,SP15
SCEC_1_PDRP70-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP70,,24M3_DB127,2024-03-20T00:00:00,4243,SP15
SCEC_1_PDRP71-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP71,,24M3_DB127,2024-03-20T00:00:00,4244,SP15
SCEC_1_PDRP72-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP72,,24M3_DB127,2024-03-20T00:00:00,4245,SP15
SCEC_1_PDRP73-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP73,,24M3_DB127,2024-03-20T00:00:00,4246,SP15
SCEC_1_PDRP74-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP74,,24M3_DB127,2024-03-20T00:00:00,4247,SP15
SCEC_1_PDRP75-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP75,,24M3_DB127,2024-03-20T00:00:00,4248,SP15
SCEC_1_PDRP76-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP76,,24M3_DB127,2024-03-20T00:00:00,4249,SP15
SCEC_1_PDRP77-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP77,,24M3_DB127,2024-03-20T00:00:00,4250,SP15
SCEC_1_PDRP78-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP78,,24M3_DB127,2024-03-20T00:00:00,4251,SP15
SCEC_1_PDRP79-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP79,,24M3_DB127,2024-03-20T00:00:00,4252,SP15
SCEC_1_PDRP80-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP80,,24M3_DB127,2024-03-20T00:00:00,4253,SP15
SCEC_1_PDRP81-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP81,,24M3_DB127,2024-03-20T00:00:00,4254,SP15
SCEC_1_PDRP82-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP82,,24M3_DB127,2024-03-20T00:00:00,4255,SP15
SCEC_1_PDRP83-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP83,,24M3_DB127,2024-03-20T00:00:00,4256,SP15
SCEC_1_PDRP84-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP84,,24M3_DB127,2024-03-20T00:00:00,4257,SP15
SCEC_1_PDRP85-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP85,,24M3_DB127,2024-03-20T00:00:00,4258,SP15
SCEC_1_PDRP86-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP86,,24M3_DB127,2024-03-20T00:00:00,4259,SP15
SCEC_1_PDRP87-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP87,,24M3_DB127,2024-03-20T00:00:00,4260,SP15
SCEC_1_PDRP88-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP88,,24M3_DB127,2024-03-20T00:00:00,4261,SP15
SCEC_1_PDRP89-APND,AS_SP15,AS_SP26,0,GEN,SCEC_1_PDRP89,,24M3_DB127,2024-03-20T00:00:00,4262,SP15
